1.474893366618111878e+00,-1.453963361009570354e-01,0.000000000000000000e+00
-1.453410193828422736e+00,-4.257771706678656898e-01,0.000000000000000000e+00
-1.139871728229312348e-01,-1.234918029154965291e+00,0.000000000000000000e+00
1.652332966747860565e+00,-7.801127443343954804e-01,0.000000000000000000e+00
-9.030014240757336941e-01,9.757559890893116039e-01,1.000000000000000000e+00
4.467730554792093134e-01,3.349757857690154328e-01,1.000000000000000000e+00
6.279981067379339366e-02,-4.502792450828004833e-01,1.000000000000000000e+00
-3.703806458141790103e-01,-3.891483124442127739e-01,1.000000000000000000e+00
-1.237490518449567478e+00,-1.237490518449567478e+00,1.000000000000000000e+00
4.648493584654662669e-01,4.648493584654662669e-01,1.000000000000000000e+00
1.006031530111400896e-01,1.006031530111400896e-01,1.000000000000000000e+00
-2.956023603462332172e-01,-2.956023603462332172e-01,1.000000000000000000e+00
-1.412259994615731262e+00,-1.412259994615731262e+00,1.000000000000000000e+00
8.439958388327472028e-01,8.439958388327472028e-01,1.000000000000000000e+00
2.257884187700877066e-01,2.257884187700877066e-01,1.000000000000000000e+00
-1.356857674342732745e+00,-1.356857674342732745e+00,1.000000000000000000e+00
-5.327237866756607820e-01,-5.327237866756607820e-01,1.000000000000000000e+00
-1.872186411052088051e-01,-1.872186411052088051e-01,1.000000000000000000e+00
4.278983763737773671e-01,4.278983763737773671e-01,1.000000000000000000e+00
4.977749898716921084e-01,4.977749898716921084e-01,1.000000000000000000e+00
1.353571352638639036e+00,1.353571352638639036e+00,1.000000000000000000e+00
9.188605708130186400e-01,9.188605708130186400e-01,1.000000000000000000e+00
-6.552339352996088273e-01,-6.552339352996088273e-01,1.000000000000000000e+00
-1.102134673790173824e+00,-1.102134673790173824e+00,1.000000000000000000e+00
-2.226726477065349430e-01,-2.226726477065349430e-01,1.000000000000000000e+00
1.395215860185662349e-01,1.395215860185662349e-01,1.000000000000000000e+00
6.712691063586392337e-01,6.712691063586392337e-01,1.000000000000000000e+00
1.358061481177675667e+00,1.358061481177675667e+00,1.000000000000000000e+00
-1.237490518449567478e+00,1.237490518449567478e+00,1.000000000000000000e+00
4.648493584654662669e-01,-4.648493584654662669e-01,1.000000000000000000e+00
1.006031530111400896e-01,-1.006031530111400896e-01,1.000000000000000000e+00
-2.956023603462332172e-01,2.956023603462332172e-01,1.000000000000000000e+00
-1.412259994615731262e+00,1.412259994615731262e+00,1.000000000000000000e+00
8.439958388327472028e-01,-8.439958388327472028e-01,1.000000000000000000e+00
2.257884187700877066e-01,-2.257884187700877066e-01,1.000000000000000000e+00
-1.356857674342732745e+00,1.356857674342732745e+00,1.000000000000000000e+00
-5.327237866756607820e-01,5.327237866756607820e-01,1.000000000000000000e+00
-1.872186411052088051e-01,1.872186411052088051e-01,1.000000000000000000e+00
4.278983763737773671e-01,-4.278983763737773671e-01,1.000000000000000000e+00
4.977749898716921084e-01,-4.977749898716921084e-01,1.000000000000000000e+00
1.353571352638639036e+00,-1.353571352638639036e+00,1.000000000000000000e+00
9.188605708130186400e-01,-9.188605708130186400e-01,1.000000000000000000e+00
-6.552339352996088273e-01,6.552339352996088273e-01,1.000000000000000000e+00
-1.102134673790173824e+00,1.102134673790173824e+00,1.000000000000000000e+00
-2.226726477065349430e-01,2.226726477065349430e-01,1.000000000000000000e+00
1.395215860185662349e-01,-1.395215860185662349e-01,1.000000000000000000e+00
6.712691063586392337e-01,-6.712691063586392337e-01,1.000000000000000000e+00
1.358061481177675667e+00,-1.358061481177675667e+00,1.000000000000000000e+00
